identificador,nombre,href,agencia,timestamp,ubicacion,CCAA,codigo_postal,planta,orientacion,precio,precio_m2,antiguedad,actualizacion,superficie_util,superficie_construida,superficie,habitaciones,baños,cocina_equipada,amueblado,terraza,armarios_empotrados,calefaccion,aire_acondicionado,ascensor,consumo,emisiones
51701136825_515860,Piso en Carrer del Bisbe Serra,https://www.pisos.com/alquilar/piso-voramar-51701136825_515860/,MEDITERRANEO CASAS,2025-02-12,castellon_castello,Comunidad Valenciana,,8.0,SURESTE,1000.0,12.0,Entre 30 y 50 años,2025-02-12,75.0,80.0,80.0,3.0,1.0,,Si,Si,Si,,,,Error al procesar consumo,Error al procesar emisiones
51673371269_101800,Ático en Este,https://www.pisos.com/alquilar/atico-castello_de_la_plana_este12003-51673371269_101800/,Engel & Völkers Valencia,2025-02-10,castellon_castello,Comunidad Valenciana,12003.0,,SIN ESPECIFICAR,1600.0,8.0,Entre 20 y 30 años,2025-02-10,,180.0,180.0,3.0,2.0,,Si,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
50835255778_101800,Apartamento en Moncofa,https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-50835255778_101800/,Engel & Völkers Valencia,2025-01-28,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,900.0,15.0,Entre 10 y 20 años,2025-01-28,,60.0,60.0,1.0,1.0,,Si,Si,,Si,,Si,"E, E","E, E"
40044824834_100500,"Piso en calle del Riu Nervión, nº 9",https://www.pisos.com/alquilar/piso-castello_de_la_plana_sur12005-40044824834_100500/,Nestar,2025-01-26,castellon_castello,Comunidad Valenciana,12005.0,8.0,SIN ESPECIFICAR,695.0,8.0,,2025-01-26,59.0,80.0,80.0,2.0,1.0,Si,,,,,,Si,Error al procesar consumo,Error al procesar emisiones
37503439747_515860,"Chalet adosado en Carrer de Violant de Casalduch, 90",https://www.pisos.com/alquilar/chalet_adosado-la_torre_almadrava-37503439747_515860/,MEDITERRANEO CASAS,2025-02-03,castellon_castello,Comunidad Valenciana,,,SURESTE,215.0,1.0,,2025-02-03,180.0,200.0,200.0,5.0,3.0,Si,Si,Si,Si,Si,Si,,Error al procesar consumo,Error al procesar emisiones
44207683602_109300,Piso en calle Pai Sector Torrelasal,https://www.pisos.com/alquilar/piso-cabanes_centro_urbano-44207683602_109300/,CM PROPERTIES,2024-09-17,castellon_castello,Comunidad Valenciana,,10.0,SIN ESPECIFICAR,1700.0,12.0,,2024-09-17,,133.0,133.0,2.0,2.0,Si,Si,Si,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
542653161_501449,Estudio en Peri 18,https://www.pisos.com/alquilar/estudio-castello_de_la_plana_sur-542653161_501449/,NUEVO FADRELL,2025-02-12,castellon_castello,Comunidad Valenciana,,5.0,SIN ESPECIFICAR,570.0,11.0,,2025-02-12,50.0,50.0,50.0,1.0,1.0,Si,Si,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
45849065845_108900,Apartamento en Costa Norte,https://www.pisos.com/alquilar/apartamento-boverals_saldonar-45849065845_108900/,IK CONSULTA,2025-02-19,castellon_castello,Comunidad Valenciana,,1.0,SIN ESPECIFICAR,,,Entre 20 y 30 años,2025-02-19,80.0,95.0,95.0,2.0,2.0,Si,Si,Si,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
554621939_501449,Piso en Centro,https://www.pisos.com/alquilar/piso-centre_historic_la_vila-554621939_501449/,NUEVO FADRELL,2025-02-17,castellon_castello,Comunidad Valenciana,,1.0,SIN ESPECIFICAR,650.0,6.0,,2025-02-17,94.0,94.0,94.0,3.0,2.0,Si,Si,,,,,Si,Error al procesar consumo,Error al procesar emisiones
51759674106_103800,Apartamento en Carrer Illes Balears,https://www.pisos.com/alquilar/apartamento-la_platja_ben_afeli-51759674106_103800/,MN NINOT,2025-02-03,castellon_castello,Comunidad Valenciana,,0.0,ESTE,700.0,9.0,,2025-02-03,,75.0,75.0,2.0,1.0,Si,Si,Si,Si,,Si,,Error al procesar consumo,Error al procesar emisiones
50862459684_103800,Piso en Burr Cami Onda,https://www.pisos.com/alquilar/piso-cami_onda_salesians_centre-50862459684_103800/,INMOBILIARIAS JOLKER,2025-02-21,castellon_castello,Comunidad Valenciana,,2.0,SIN ESPECIFICAR,700.0,6.0,,2025-02-21,,115.0,115.0,3.0,2.0,,,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
51668493877_108900,Piso en Zona Playa,https://www.pisos.com/alquilar/piso-vinaros_les_salines-51668493877_108900/,IK CONSULTA,2025-02-14,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,600.0,6.0,Entre 20 y 30 años,2025-02-14,76.0,90.0,90.0,2.0,1.0,Si,Si,Si,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
47515456964_100500,Casa unifamiliar en Nules,https://www.pisos.com/alquilar/casa_unifamiliar-nules_centro_urbano-47515456964_100500/,SAFTI ESPAÑA,2025-01-27,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,900.0,6.0,Entre 20 y 30 años,2025-01-27,129.0,129.0,129.0,4.0,3.0,,Si,Si,,Si,,,Error al procesar consumo,Error al procesar emisiones
40836835010_100500,"Piso en Carrer de Honori Garcia i Garcia, 27",https://www.pisos.com/alquilar/piso-castello_de_la_plana_oeste12006-40836835010_100500/,Nestar,2025-02-02,castellon_castello,Comunidad Valenciana,12006.0,2.0,SIN ESPECIFICAR,699.0,7.0,,2025-02-02,,92.0,92.0,3.0,2.0,,,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
51705608367_101800,Ático en Este,https://www.pisos.com/alquilar/atico-castello_de_la_plana_este12003-51705608367_101800/,Engel & Völkers Valencia,2025-02-13,castellon_castello,Comunidad Valenciana,12003.0,8.0,SIN ESPECIFICAR,850.0,6.0,Entre 30 y 50 años,2025-02-13,,124.0,124.0,3.0,2.0,,,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
50001014454_100500,"Piso en calle Calvari, 28",https://www.pisos.com/alquilar/piso-cabanes_centro_urbano-50001014454_100500/,HELER SERVICIOS INMOBILIARIOS,2025-02-19,castellon_castello,Comunidad Valenciana,,1.0,NOROESTE,525.0,6.0,Entre 10 y 20 años,2025-02-19,68.0,76.0,76.0,2.0,1.0,,,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
41688406130_100500,"Piso en calle de Botànic Cavanilles, nº 9",https://www.pisos.com/alquilar/piso-castello_de_la_plana_oeste12006-41688406130_100500/,Nestar,2025-02-21,castellon_castello,Comunidad Valenciana,12006.0,3.0,SIN ESPECIFICAR,699.0,6.0,,2025-02-21,,113.0,113.0,3.0,2.0,Si,,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
50847918164_100500,Piso en calle calle Generalitat,https://www.pisos.com/alquilar/piso-san_jorge_sant_jordi_centro_urbano-50847918164_100500/,GFA REAL ESTATE,2025-01-31,castellon_castello,Comunidad Valenciana,,2.0,SUR,600.0,9.0,Entre 10 y 20 años,2025-01-31,60.0,65.0,65.0,2.0,2.0,,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
50850862688_100500,Piso en Ronda Barbiguera,https://www.pisos.com/alquilar/piso-san_jorge_sant_jordi_centro_urbano-50850862688_100500/,GFA REAL ESTATE,2025-01-15,castellon_castello,Comunidad Valenciana,,2.0,SUROESTE,550.0,8.0,Más de 50 años,2025-01-15,60.0,67.0,67.0,2.0,1.0,,Si,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
47500836496_106700,Apartamento en Poble de Benicarló,https://www.pisos.com/alquilar/apartamento-poble_de_benicarlo-47500836496_106700/,JRG INMOBILIARIA,2025-02-19,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,500.0,8.0,,2025-02-19,60.0,60.0,60.0,1.0,1.0,,,,,,,Si,Error al procesar consumo,Error al procesar emisiones
45006311872_527647,Piso en Carrer de la Mare de Déu d'Agost,https://www.pisos.com/alquilar/piso-cami_onda_salesians_centre-45006311872_527647/,COSTA AZAHAR ASESORES INMOBILIARIOS,2025-02-20,castellon_castello,Comunidad Valenciana,,2.0,ESTE,550.0,6.0,,2025-02-20,80.0,85.0,85.0,3.0,1.0,,Si,,Si,,,,Error al procesar consumo,Error al procesar emisiones
29257545139_100500,"Piso en Avenida Camp de Morvedre, 100",https://www.pisos.com/alquilar/piso-castello_de_la_plana_sur12006-29257545139_100500/,JBM SERVICIOS INMOBILIARIOS,2025-02-21,castellon_castello,Comunidad Valenciana,12006.0,3.0,SURESTE,1150.0,11.0,Entre 10 y 20 años,2025-02-21,84.0,96.0,96.0,3.0,2.0,,Si,Si,Si,Si,,Si,"D, D","D, D"
50835243014_100500,Apartamento en calle Juan Bautista Sanmartin,https://www.pisos.com/alquilar/apartamento-cami_onda_salesians_centre-50835243014_100500/,JJ Inmobiliaria,2025-01-27,castellon_castello,Comunidad Valenciana,,1.0,SIN ESPECIFICAR,580.0,7.0,Más de 50 años,2025-01-27,80.0,82.0,82.0,2.0,1.0,,Si,,,,,,Error al procesar consumo,Error al procesar emisiones
45906493675_103800,"Chalet en Urbanització de les Platgetes, 12",https://www.pisos.com/alquilar/chalet-les_platgetes_torre_bellver_la_renega-45906493675_103800/,MN NINOT,2024-08-27,castellon_castello,Comunidad Valenciana,,,SURESTE,2500.0,5.0,,2024-08-27,,500.0,500.0,4.0,2.0,Si,Si,Si,Si,,,,Error al procesar consumo,Error al procesar emisiones
47586801656_101800,Ático en Les Platgetes-Torre Bellver-La Renegà,https://www.pisos.com/alquilar/atico-les_platgetes_torre_bellver_la_renega-47586801656_101800/,Engel & Völkers Valencia,2024-09-27,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,2000.0,11.0,,2024-09-27,,171.0,171.0,2.0,2.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
50848786975_100500,Apartamento en Carrer de Santa Cristina,https://www.pisos.com/alquilar/apartamento-zona_cami_de_llombai-50848786975_100500/,JJ Inmobiliaria,2025-01-16,castellon_castello,Comunidad Valenciana,,1.0,SIN ESPECIFICAR,570.0,7.0,Más de 50 años,2025-01-16,71.0,73.0,73.0,3.0,1.0,,Si,,Si,,,,Error al procesar consumo,Error al procesar emisiones
50073532936_100500,Piso en Carrer de Corell,https://www.pisos.com/alquilar/piso-zona_nord_oest-50073532936_100500/,HELER SERVICIOS INMOBILIARIOS,2025-02-11,castellon_castello,Comunidad Valenciana,,2.0,ESTE,550.0,9.0,Entre 10 y 20 años,2025-02-11,46.0,56.0,56.0,1.0,1.0,,Si,,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51765875504_100500,Estudio en calle Avenida Miguel de Cervantes,https://www.pisos.com/alquilar/estudio-la_mar_xica-51765875504_100500/,TENEMOS TU PISO,2025-02-20,castellon_castello,Comunidad Valenciana,,3.0,NOROESTE,400.0,8.0,Entre 10 y 20 años,2025-02-20,36.0,45.0,45.0,1.0,1.0,,Si,Si,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50099482932_523803,Casa rústica en Camino Rural Desde Araya,https://www.pisos.com/alquilar/casa_rustica-alcora_centro_urbano-50099482932_523803/,Gestion  Inmobiliaria Lorvan,2025-01-07,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,,,,2025-01-07,90.0,125.0,125.0,3.0,1.0,Si,Si,Si,,,,,Error al procesar consumo,Error al procesar emisiones
50006090288_108900,Piso en Sur,https://www.pisos.com/alquilar/piso-castello_de_la_plana_sur12005-50006090288_108900/,"ALQUILER SEGURO,S.A.",2025-02-16,castellon_castello,Comunidad Valenciana,12005.0,1.0,SIN ESPECIFICAR,850.0,10.0,,2025-02-16,,80.0,80.0,3.0,2.0,Si,,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
50862322210_501449,Casa en Borriol,https://www.pisos.com/alquilar/casa-borriol_centro_urbano-50862322210_501449/,NUEVO FADRELL,2025-01-28,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,700.0,7.0,,2025-01-28,80.0,90.0,90.0,2.0,1.0,Si,,Si,,,,,Error al procesar consumo,Error al procesar emisiones
46723723453_108900,Piso en Castellón de La Plana,https://www.pisos.com/alquilar/piso-centro_distrito12001-46723723453_108900/,"ALQUILER SEGURO,S.A.",2025-02-13,castellon_castello,Comunidad Valenciana,12001.0,1.0,SIN ESPECIFICAR,700.0,5.0,,2025-02-13,,120.0,120.0,4.0,2.0,Si,,,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
45059286556_109300,Ático en Carrer Jostales,https://www.pisos.com/alquilar/atico-toras_centro_urbano-45059286556_109300/,CM PROPERTIES,2024-09-28,castellon_castello,Comunidad Valenciana,,,SUR,600.0,6.0,,2024-09-28,,87.0,87.0,3.0,1.0,Si,,Si,,,,,Error al procesar consumo,Error al procesar emisiones
51734172505_106000,Chalet en Camino Viejo de Alcanar,https://www.pisos.com/alquilar/chalet-boverals_saldonar-51734172505_106000/,MERCASERVI-INMOBAIFER,2025-02-13,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,,,Entre 30 y 50 años,2025-02-13,106.0,129.0,129.0,4.0,2.0,Si,Si,Si,,Si,Si,,Error al procesar consumo,Error al procesar emisiones
51696033341_106000,Apartamento en Villas,https://www.pisos.com/alquilar/apartamento-els_terrers-51696033341_106000/,GAMA,2025-02-18,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,800.0,8.0,,2025-02-18,81.0,91.0,91.0,3.0,1.0,Si,,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
50928403639_106000,Apartamento en Playa,https://www.pisos.com/alquilar/apartamento-moncofa_centro_urbano-50928403639_106000/,GAMA,2025-02-08,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,695.0,8.0,,2025-02-08,70.0,80.0,80.0,2.0,1.0,Si,Si,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
51675897884_100500,Apartamento en Carrer de Félix Breva,https://www.pisos.com/alquilar/apartamento-castello_de_la_plana_sur12006-51675897884_100500/,JJ Inmobiliaria,2025-02-07,castellon_castello,Comunidad Valenciana,12006.0,0.0,SIN ESPECIFICAR,640.0,14.0,Más de 50 años,2025-02-07,40.0,45.0,45.0,1.0,1.0,,Si,,,,,,Error al procesar consumo,Error al procesar emisiones
51695561008_100500,Apartamento en calle Virgen Nieves,https://www.pisos.com/alquilar/apartamento-zona_cami_de_llombai-51695561008_100500/,JJ Inmobiliaria,2025-02-17,castellon_castello,Comunidad Valenciana,,1.0,SIN ESPECIFICAR,610.0,7.0,Más de 50 años,2025-02-17,80.0,84.0,84.0,3.0,1.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
47541693498_108900,Ático en Vilafamés,https://www.pisos.com/alquilar/atico-vilafames_centro_urbano-47541693498_108900/,"ALQUILER SEGURO,S.A.",2025-02-15,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,500.0,6.0,,2025-02-15,,80.0,80.0,2.0,2.0,Si,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51676081003_527647,Piso en Carrer de Sant Francesc,https://www.pisos.com/alquilar/piso-centro_distrito12002-51676081003_527647/,COSTA AZAHAR ASESORES INMOBILIARIOS,2025-02-19,castellon_castello,Comunidad Valenciana,12002.0,6.0,ESTE,750.0,8.0,,2025-02-19,85.0,90.0,90.0,3.0,2.0,,,,,,,Si,Error al procesar consumo,Error al procesar emisiones
47595489155_100500,Apartamento en La Curva,https://www.pisos.com/alquilar/apartamento-benicassim_golf-47595489155_100500/,BEST HOUSE CASTELLÓN,2025-02-06,castellon_castello,Comunidad Valenciana,,5.0,SIN ESPECIFICAR,830.0,11.0,Entre 20 y 30 años,2025-02-06,,74.0,74.0,3.0,2.0,,,Si,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50839534849_374800,Piso en Onda,https://www.pisos.com/alquilar/piso-onda_centro_urbano-50839534849_374800/,INFO-CASA,2025-02-19,castellon_castello,Comunidad Valenciana,,2.0,ESTE,650.0,8.0,Entre 20 y 30 años,2025-02-19,78.0,80.0,80.0,2.0,1.0,Si,,,,,,Si,Error al procesar consumo,Error al procesar emisiones
51681555944_108900,Piso en Carrer de la Torre,https://www.pisos.com/alquilar/piso-les_alqueries_alquerias_del_nino_perdido_centro_ur-51681555944_108900/,INMOBILIARIA MIRÓ,2025-02-18,castellon_castello,Comunidad Valenciana,,2.0,NORTE,475.0,8.0,Entre 10 y 20 años,2025-02-18,50.0,58.0,58.0,1.0,1.0,Si,,,,,,,Error al procesar consumo,Error al procesar emisiones
50840613788_108900,Piso en Orpesa-Oropesa del Mar,https://www.pisos.com/alquilar/piso-orpesa_oropesa_del_mar_centre-50840613788_108900/,"ALQUILER SEGURO,S.A.",2025-01-27,castellon_castello,Comunidad Valenciana,,7.0,SIN ESPECIFICAR,650.0,10.0,,2025-01-27,,60.0,60.0,2.0,1.0,Si,,Si,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
37509603166_101800,Ático en Les Platgetes-Torre Bellver-La Renegà,https://www.pisos.com/alquilar/atico-les_platgetes_torre_bellver_la_renega-37509603166_101800/,Engel & Völkers Valencia,2024-09-17,castellon_castello,Comunidad Valenciana,,2.0,SIN ESPECIFICAR,2000.0,11.0,Entre 10 y 20 años,2024-09-17,,170.0,170.0,2.0,2.0,Si,Si,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
50925790426_108900,Piso en Moncofa,https://www.pisos.com/alquilar/piso-moncofa_centro_urbano-50925790426_108900/,"ALQUILER SEGURO,S.A.",2025-02-12,castellon_castello,Comunidad Valenciana,,2.0,SIN ESPECIFICAR,550.0,6.0,,2025-02-12,,85.0,85.0,2.0,1.0,Si,,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50853679760_529273,Piso en Carrer de San Francisco,https://www.pisos.com/alquilar/piso-alcora_centro_urbano-50853679760_529273/,HELER SERVICIOS INMOBILIARIOS,2025-02-11,castellon_castello,Comunidad Valenciana,,4.0,NORESTE,520.0,8.0,Entre 5 y 10 años,2025-02-11,60.0,64.0,64.0,1.0,1.0,Si,Si,,Si,,,Si,"D, D","D, D"
40880008636_100500,Piso en calle de Juan Sebastián Elcano,https://www.pisos.com/alquilar/piso-grao12100-40880008636_100500/,COSTA AZAHAR ASESORES INMOBILIARIOS,2025-01-17,castellon_castello,Comunidad Valenciana,12100.0,2.0,ESTE,600.0,12.0,,2025-01-17,45.0,50.0,50.0,3.0,1.0,Si,,Si,,Si,,,Error al procesar consumo,Error al procesar emisiones
45892331111_106000,Apartamento en Avinguda del Sur,https://www.pisos.com/alquilar/apartamento-nules_centro_urbano-45892331111_106000/,GAMA,2024-07-07,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,1000.0,12.0,,2024-07-07,70.0,80.0,80.0,2.0,2.0,Si,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50852374954_108900,Piso en La Llosa,https://www.pisos.com/alquilar/piso-la_llosa_centro_urbano-50852374954_108900/,"ALQUILER SEGURO,S.A.",2025-02-20,castellon_castello,Comunidad Valenciana,,4.0,SIN ESPECIFICAR,550.0,8.0,,2025-02-20,,64.0,64.0,3.0,1.0,Si,,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
48379828745_108700,"Chalet en calle calle Menorca 47, nº 47",https://www.pisos.com/alquilar/chalet-alcora_centro_urbano-48379828745_108700/,IAD ESPAÑA,2025-02-19,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,1100.0,5.0,Entre 30 y 50 años,2025-02-19,205.0,205.0,205.0,3.0,1.0,,,Si,,,,,Error al procesar consumo,Error al procesar emisiones
48418516667_100500,Piso en Avenida Valencia Sur,https://www.pisos.com/alquilar/piso-castello_de_la_plana_sur12006-48418516667_100500/,BEST HOUSE CASTELLÓN,2025-02-17,castellon_castello,Comunidad Valenciana,12006.0,6.0,SIN ESPECIFICAR,800.0,8.0,Entre 30 y 50 años,2025-02-17,90.0,100.0,100.0,3.0,2.0,,Si,Si,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
45851288517_106000,Apartamento en Playa de Nules,https://www.pisos.com/alquilar/apartamento-nules_centro_urbano-45851288517_106000/,GAMA,2024-07-24,castellon_castello,Comunidad Valenciana,,3.0,SIN ESPECIFICAR,1000.0,12.0,,2024-07-24,70.0,80.0,80.0,2.0,2.0,Si,,Si,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50860417961_109300,Casa en Carrer del Serradal,https://www.pisos.com/alquilar/casa-benicassim_golf-50860417961_109300/,INMOGRUPO,2025-01-28,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,2800.0,8.0,,2025-01-28,,350.0,350.0,5.0,4.0,Si,,,,,,,Error al procesar consumo,Error al procesar emisiones
51732610945_527647,Chalet adosado en Carrer Cabo de Peñas,https://www.pisos.com/alquilar/chalet_adosado-grao12100-51732610945_527647/,COSTA AZAHAR ASESORES INMOBILIARIOS,2025-02-03,castellon_castello,Comunidad Valenciana,12100.0,,SIN ESPECIFICAR,1200.0,4.0,Entre 10 y 20 años,2025-02-03,250.0,260.0,260.0,4.0,3.0,,,Si,,,,,Error al procesar consumo,Error al procesar emisiones
51729030202_527647,Estudio en calle de Gandia,https://www.pisos.com/alquilar/estudio-centro_distrito12006-51729030202_527647/,COSTA AZAHAR ASESORES INMOBILIARIOS,2025-02-03,castellon_castello,Comunidad Valenciana,12006.0,8.0,SIN ESPECIFICAR,670.0,13.0,Entre 10 y 20 años,2025-02-03,45.0,50.0,50.0,1.0,1.0,,Si,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
51726475457_100500,Piso en Centro,https://www.pisos.com/alquilar/piso-castello_de_la_plana_sur12002-51726475457_100500/,PROPIEDADES CASTELLÓN,2025-02-06,castellon_castello,Comunidad Valenciana,12002.0,4.0,NORTE,800.0,6.0,Entre 10 y 20 años,2025-02-06,114.0,131.0,131.0,3.0,2.0,,,,Si,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
51698874411_106700,Casa adosada en Papa Luna,https://www.pisos.com/alquilar/casa_adosada-papa_luna-51698874411_106700/,JRG INMOBILIARIA,2025-02-19,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,950.0,4.0,,2025-02-19,196.0,200.0,200.0,4.0,3.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
50879005667_100500,Piso en Comunidad Valenciana,https://www.pisos.com/alquilar/piso-llucena_lucena_del_cid_centro_urbano-50879005667_100500/,BEST HOUSE CASTELLÓN,2025-02-06,castellon_castello,Comunidad Valenciana,,1.0,SIN ESPECIFICAR,400.0,4.0,Entre 30 y 50 años,2025-02-06,79.0,85.0,85.0,3.0,1.0,,Si,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
51737086977_103800,Piso en Serratella,https://www.pisos.com/alquilar/piso-zona_piscines-51737086977_103800/,INMOBILIARIAS JOLKER,2025-02-21,castellon_castello,Comunidad Valenciana,,2.0,SIN ESPECIFICAR,600.0,7.0,,2025-02-21,,85.0,85.0,1.0,1.0,Si,Si,,,,,,Error al procesar consumo,Error al procesar emisiones
44240628699_100500,"Casa en Carrer de Cervantes, 25",https://www.pisos.com/alquilar/casa-els_terrers-44240628699_100500/,JBM SERVICIOS INMOBILIARIOS,2025-02-21,castellon_castello,Comunidad Valenciana,,,ESTE,2200.0,5.0,Entre 20 y 30 años,2025-02-21,329.0,378.0,378.0,5.0,3.0,,Si,Si,Si,Si,Si,,"E, E","E, E"
51705232826_109300,Piso en Grao de Castellón,https://www.pisos.com/alquilar/piso-grao12100-51705232826_109300/,INVENIO REAL ESTATE,2025-02-11,castellon_castello,Comunidad Valenciana,12100.0,,SIN ESPECIFICAR,900.0,10.0,Más de 50 años,2025-02-11,,84.0,84.0,3.0,1.0,,Si,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
51721335600_100500,Apartamento en Torre Bellver - La Renegá - Les Platgetes,https://www.pisos.com/alquilar/apartamento-les_platgetes_torre_bellver_la_renega-51721335600_100500/,PROPIEDADES CASTELLÓN,2025-02-18,castellon_castello,Comunidad Valenciana,,3.0,ESTE,1150.0,8.0,Entre 30 y 50 años,2025-02-18,100.0,134.0,134.0,3.0,2.0,,Si,Si,,,,Si,Error al procesar consumo,Error al procesar emisiones
50893312275_100500,Piso en Uji,https://www.pisos.com/alquilar/piso-centro_distrito12004-50893312275_100500/,PROPIEDADES CASTELLÓN,2025-02-17,castellon_castello,Comunidad Valenciana,12004.0,1.0,ESTE,1000.0,8.0,Más de 50 años,2025-02-17,110.0,119.0,119.0,3.0,2.0,,Si,,Si,,,Si,"G, G","G, G"
50849921048_108500,Piso en Almenara,https://www.pisos.com/alquilar/piso-almenara_centro_urbano-50849921048_108500/,MEDITERRANEO HOME,2025-02-17,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,850.0,8.0,,2025-02-17,77.0,102.0,102.0,2.0,2.0,Si,Si,,Si,Si,,Si,Error al procesar consumo,Error al procesar emisiones
51737179166_106700,Piso en Poble de Benicarló,https://www.pisos.com/alquilar/piso-poble_de_benicarlo-51737179166_106700/,JRG INMOBILIARIA,2025-02-19,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,550.0,6.0,,2025-02-19,80.0,85.0,85.0,3.0,1.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
45079891853_100500,Piso en Uji,https://www.pisos.com/alquilar/piso-castello_de_la_plana_oeste12006-45079891853_100500/,PROPIEDADES CASTELLÓN,2025-02-19,castellon_castello,Comunidad Valenciana,12006.0,4.0,ESTE,825.0,7.0,Entre 20 y 30 años,2025-02-19,110.0,115.0,115.0,3.0,2.0,,Si,,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
47560005412_106700,Chalet en La Volta,https://www.pisos.com/alquilar/chalet-peniscola_peniscola_la_volta-47560005412_106700/,JRG INMOBILIARIA,2025-02-19,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,,,,2025-02-19,,,3.0,3.0,2.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
51757818861_103800,Casa en Burr Ronda Pedro Vi,https://www.pisos.com/alquilar/casa-zona_cami_de_llombai-51757818861_103800/,INMOBILIARIAS JOLKER,2025-02-21,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,700.0,2.0,,2025-02-21,,280.0,280.0,4.0,2.0,,,,,,,,Error al procesar consumo,Error al procesar emisiones
51756294628_100500,Ático en Carrer de Mosén Tomás Calduch,https://www.pisos.com/alquilar/atico-alcora_centro_urbano-51756294628_100500/,Remax Urbe II,2025-02-19,castellon_castello,Comunidad Valenciana,,4.0,ESTE,590.0,6.0,Entre 30 y 50 años,2025-02-19,,92.0,92.0,3.0,1.0,,Si,Si,Si,,,,"E, E","E, E"
51736697822_100500,Casa adosada en Sensal,https://www.pisos.com/alquilar/casa_adosada-castello_de_la_plana_sur12005-51736697822_100500/,PROPIEDADES CASTELLÓN,2025-02-18,castellon_castello,Comunidad Valenciana,12005.0,,NORTE,2500.0,14.0,Entre 10 y 20 años,2025-02-18,154.0,171.0,171.0,4.0,3.0,,,Si,Si,Si,Si,,Error al procesar consumo,Error al procesar emisiones
48387097679_109300,Piso en Llucena del Cid,https://www.pisos.com/alquilar/piso-llucena_lucena_del_cid_centro_urbano-48387097679_109300/,INVENIO REAL ESTATE,2024-10-31,castellon_castello,Comunidad Valenciana,,,SIN ESPECIFICAR,880.0,4.0,Entre 30 y 50 años,2024-10-31,,220.0,220.0,6.0,2.0,,,Si,,,,,Error al procesar consumo,Error al procesar emisiones
